time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,temp,pressure,humidity,year,month,day,weather_main,wastage
2017-June-19,8611,6747,0,217510,157153,7394,0,0,0,0,2866,19076,33915,0,143948,1283,2127,43240,7960,0,136174,44546,0,135159,812406,798211,53.35375,59.91666667,300.1547176,1016.612214,53.78167939,2017,June,170,clear,476936.6667
2017-June-20,7443,18904,0,250629,170251,7942,0,0,0,0,240,19917,40949,0,143956,1306,2207,50343,7406,0,82789,51272,0,82622,812074,810193,54.47166667,60.1975,300.3991158,1017.059486,50.97266881,2017,June,171,clear,445822.685
2017-June-21,8113,20851,0,282141,162427,7787,0,0,0,0,461,20209,44740,0,139393,1230,2186,53895,6707,0,37835,54728,0,38227,817374,810039,56.88833333,62.77208333,300.37975,1015.016667,52.04166667,2017,June,172,clear,421012.3629
2017-June-22,8663,19117,0,283134,167735,7410,0,0,0,0,1063,19232,33552,0,143061,1230,2289,55914,6702,0,48556,55849,0,48747,810190,811865,55.49,61.29208333,299.701,1017.925,54.79166667,2017,June,173,clear,410779.5425
2017-June-23,8385,18247,0,228990,166778,7875,0,0,0,0,656,18713,32729,0,144036,1291,2375,59617,6848,0,66894,59236,0,67141,795682,786138,52.97041667,59.04791667,298.7009398,1020.593245,56.13803231,2017,June,174,clear,404360.1333
2017-June-24,8033,20390,0,161984,157174,6649,0,0,0,0,9334,17664,22691,0,144048,1223,2014,47664,7121,0,83251,48538,0,83379,698063,700386,51.64083333,56.58083333,299.2779621,1018.748815,55.16903633,2017,June,175,clear,402912.1142
2017-June-25,7915,18991,0,123628,148793,5812,0,0,0,0,7569,18092,27284,0,138292,1179,1931,25441,6973,0,84980,29388,0,84155,649462,648263,48.27333333,53.53416667,298.2045497,1015.257764,60.07763975,2017,June,176,clear,373293.7442
2017-June-26,8681,11929,0,207479,152427,7348,0,0,0,0,161,19302,39647,0,124382,1181,2046,55816,6991,0,62533,55554,0,63509,767500,762426,54.7825,60.79791667,297.7363823,1011.478673,63.14060032,2017,June,177,clouds,425038.2354
2017-June-27,8634,6184,0,141561,130602,7800,0,0,0,0,6768,18827,27132,0,132729,1432,2153,48496,6761,0,173789,49893,0,171884,767369,762569,50.22875,56.84375,297.0493126,1009.628478,59.96072013,2017,June,178,clear,384320.5938
2017-June-28,8783,9739,0,87863,68858,7915,0,0,0,0,23662,19891,25314,0,137085,1528,2077,40000,7137,0,298236,41653,0,298183,748614,736535,43.47916667,51.24041667,296.3553081,1008.666667,51.63191153,2017,June,179,clouds,365702.8538
2017-June-29,8593,12682,0,105634,72114,7629,0,0,0,0,33682,19074,22550,0,135981,1537,2099,52863,6867,0,230643,56576,0,230285,716607,699924,44.55458333,52.02208333,293.9608333,1011.108333,41.23333333,2017,June,180,clouds,357235.6463
2017-June-30,8450,14526,0,111277,82488,7768,0,0,0,0,9702,18691,27670,0,142298,1554,2190,54728,7187,0,164500,56094,0,165341,686283,683022,46.715,52.7175,292.864108,1015.944354,47.78396072,2017,June,181,clouds,378880.6725
2017-July-01,8430,14998,0,136594,126629,5782,0,0,0,0,9884,14139,56295,0,170409,1405,2330,22625,7382,0,94283,22961,0,94698,649107,667208,63.76833333,50.62666667,292.852283,1021.327974,51.72508039,2017,July,182,clear,373726.0533
2017-July-02,9000,16923,0,122784,120559,7146,0,0,0,0,20828,36279,50567,0,170537,1390,2191,13637,7114,0,222184,13231,0,220713,755549,740033,55.29166667,49.42625,295.0057516,1020.983333,50.31666667,2017,July,183,clear,351618.3425
2017-July-03,8844,12780,0,101799,52068,7524,0,0,0,0,10364,30455,63051,0,170243,1445,2453,33646,6545,0,206046,33681,0,205862,709816,708593,47.46666667,54.86291667,297.2243333,1021.058333,48.50833333,2017,July,184,clear,359077.7896
2017-July-04,5996,929,0,109918,61544,6888,0,0,0,0,3036,26549,66603,0,167582,1373,2381,57397,6517,0,92374,57271,0,92672,671628,672350,46.78625,55.08041667,298.5798333,1016.741667,48.93333333,2017,July,185,clear,358959.0754
2017-July-05,6384,10924,0,94830,76116,5500,0,0,0,0,11889,20955,26438,0,144517,1229,2427,60905,7237,0,73380,59065,0,72756,558145,557938,45.34916667,55.56791667,298.21975,1015.258333,57.91666667,2017,July,186,clouds,402145.0129
2017-July-06,7702,19003,0,157548,123692,7906,0,0,0,0,533,21000,29133,0,142836,1294,2412,62198,7027,0,75831,61463,0,75832,704287,709351,49.89916667,58.60708333,296.1567096,1017.025751,72.28755365,2017,July,187,clouds,411831.9746
2017-July-07,9592,18414,0,197600,127177,8059,0,0,0,0,12127,16929,21654,0,144610,1226,2149,35268,7931,0,128342,38134,0,127215,725841,726112,49.93541667,56.10916667,295.9745808,1017.007485,70.7245509,2017,July,188,clear,445001.8008
2017-July-08,8562,14756,0,194675,79995,7847,0,0,0,0,4587,14483,34745,0,164316,414,2185,48035,7366,0,131106,48752,0,132202,738536,750395,47.21833333,54.0425,296.8987838,1015.651652,66.03003003,2017,July,189,clouds,398077.055
2017-July-09,9351,14972,0,183429,83007,8107,0,0,0,0,1598,11044,34398,0,158243,1470,2183,45526,8011,0,112940,47330,0,114545,736822,736494,48.86875,52.12041667,297.493748,1014.286416,64.15220949,2017,July,190,clear,417536.6579
2017-July-10,8755,11093,0,145387,108761,6435,0,0,0,0,6913,9159,12866,0,141520,1280,2312,42004,8038,0,113542,41222,0,113670,620871,618580,53.41041667,55.38541667,297.2733096,1013.865719,62.16587678,2017,July,191,clear,445187.9792
2017-July-11,8285,14451,0,227906,133080,7359,0,0,0,0,5181,10191,25609,0,122751,1248,2063,33339,6347,0,158408,33127,0,157760,707967,707467,59.25,56.99875,298.6479167,1015.316667,59,2017,July,192,clear,361771.0663
2017-July-12,8769,22740,0,239450,155833,8227,0,0,0,0,7193,12434,50704,0,154488,1215,2427,21589,7522,0,87171,21158,0,87544,755867,751364,70.06,57.17125,299.8536667,1017.633333,57.35,2017,July,193,clear,430042.1425
2017-July-13,9568,23118,0,246314,143732,8249,0,0,0,0,0,16523,44886,0,134520,331,2231,49063,7484,0,83921,51092,0,84725,799187,817688,52.81208333,59.45833333,300.5615,1018.175,58.68333333,2017,July,194,clear,444986.1667
2017-July-14,9593,20693,0,219976,128128,8157,0,0,0,0,496,15801,21418,0,139770,388,2192,53833,7855,0,160093,53650,0,160304,802870,805329,48.82416667,56.04041667,299.7533333,1017.808333,59.425,2017,July,195,clear,440197.4729
2017-July-15,9124,12811,0,155749,109562,6779,0,0,0,0,5753,14616,21745,0,141893,159,2046,55438,8106,0,156855,55696,0,157701,714802,712619,47.20208333,53.04416667,299.3301667,1018.291667,60.93333333,2017,July,196,clouds,429976.015
2017-July-16,8915,12303,0,149058,93341,5858,0,0,0,0,17922,14435,21211,0,141725,141,1932,58123,8151,0,129224,57163,0,129292,658780,655550,47.02,53.28916667,300.0734167,1018.591667,57.09166667,2017,July,197,clear,434359.9975
2017-July-17,8645,19472,0,204912,135354,7601,0,0,0,0,2327,15470,23087,0,141602,318,2062,39979,7596,0,158324,43370,0,157401,784251,788583,49.47041667,56.36166667,300.6936667,1016.175,53.06666667,2017,July,198,clear,428123.22
2017-July-18,8627,19970,0,191573,132418,8388,0,0,0,0,8045,15057,21999,0,141520,357,2145,41134,7365,0,191007,43573,0,190439,808750,807084,49.48958333,56.2475,300.4602844,1013.598736,54.47709321,2017,July,199,clear,414262.8375
2017-July-19,9010,21627,0,212056,128943,8235,0,0,0,0,5314,15241,22869,0,141688,356,2279,53576,7041,0,133132,52968,0,133130,801942,794786,48.935,55.64,299.0223333,1013.683333,58.725,2017,July,200,clouds,391761.24
2017-July-20,9232,21189,0,217278,124865,8247,0,0,0,0,7516,15334,23230,0,141741,366,2402,57114,7385,0,98523,56544,0,98198,778447,771493,48.49916667,55.8975,297.2096785,1013.741158,63.23151125,2017,July,201,clear,412803.0375
2017-July-21,9220,18387,0,210593,114287,8392,0,0,0,0,4186,15709,25311,0,141954,347,2492,57758,7360,0,76143,56538,0,77311,761668,751999,49.29458333,56.78,296.5304583,1012.495908,62.41571195,2017,July,202,clouds,417900.8
2017-July-22,8755,10226,0,157618,94158,6577,0,0,0,0,1879,15172,23552,0,141654,173,2318,59014,7183,0,66503,58184,0,66420,676117,671419,48.28583333,53.94416667,297.22875,1014.783333,59.05,2017,July,203,clear,387480.9492
2017-July-23,8573,10081,0,133922,86112,6090,0,0,0,0,6964,14690,21184,0,139028,168,2081,55552,7071,0,74065,56134,0,73933,624765,618159,46.83166667,52.96916667,298.0845172,1018.090016,57.14238953,2017,July,204,clear,374544.9775
2017-July-24,9313,12849,0,152478,98250,7260,0,0,0,0,7963,14933,29033,0,142113,176,2028,59201,7497,0,134297,58689,0,135160,733755,726447,46.94708333,54.82041667,297.9808674,1017.741408,59.67757774,2017,July,205,clear,410988.6638
2017-July-25,9505,11955,0,160322,90289,7963,0,0,0,0,2610,14752,25602,0,142607,164,2189,58784,6647,0,137689,58272,0,138543,718426,725701,47.78875,55.625,297.1903333,1016.333333,54.81666667,2017,July,206,clear,369739.375
2017-July-26,9459,11139,0,210074,109146,8247,0,0,0,0,495,15948,31559,0,142441,468,2291,56128,6697,0,65195,55404,0,65542,751655,752308,51.06125,58.00208333,297.2793333,1015.308333,56.66666667,2017,July,207,clear,388439.9521
2017-July-27,9180,15652,0,238684,113723,8153,0,0,0,0,0,15863,33939,0,141847,538,2236,55658,6919,0,59002,56082,0,59414,773837,779035,52.995,59.98541667,299.3905,1014.541667,55.56666667,2017,July,208,clear,415039.0979
2017-July-28,9610,20503,0,234428,113781,8122,0,0,0,0,261,15078,26454,0,141459,520,2384,56613,7231,0,61687,55874,0,61673,782377,778509,51.20708333,58.06791667,300.07725,1015.808333,57.3,2017,July,209,clear,419889.1054
2017-July-29,9569,17462,0,150959,109429,6899,0,0,0,0,2557,14189,24946,0,141856,354,2317,56479,7703,0,102411,56333,0,102168,704305,702086,48.82208333,54.47833333,300.04625,1015.516667,53.40833333,2017,July,210,clear,419646.6017
2017-July-30,8873,14466,0,128779,101165,6028,0,0,0,0,5961,13377,23347,0,146451,306,2134,54892,7846,0,91958,55155,0,91936,646571,650544,44.33541667,50.6575,299.3965,1013.183333,58.30833333,2017,July,211,clear,397458.745
2017-July-31,9126,18223,0,193977,118011,7254,0,0,0,0,2281,14116,23461,0,153437,432,2209,52198,7799,0,93827,53244,0,94899,744504,737093,49.73291667,55.45791667,298.3894504,1011.410687,63.66564885,2017,July,212,clear,432516.2921
2017-August-01,8526,14768,0,122544,117136,5636,0,0,0,0,14340,13857,37907,0,170542,1355,2185,23358,7719,0,132317,23165,0,131624,647894,652337,58.30375,56.76166667,298.242,1014.283333,62.35,2017,August,213,clouds,438143.305
2017-August-02,8266,12894,0,122190,137198,7410,0,0,0,0,15311,35236,51125,0,170514,1451,2244,33363,7193,0,230302,32402,0,231074,753558,747352,55.47625,56.95958333,299.6344583,1016.558333,55.25,2017,August,214,clear,409710.2829
2017-August-03,8644,8812,0,127896,75950,7744,0,0,0,0,1974,30582,78748,0,169466,1433,2325,40487,6772,0,78268,39806,0,78504,703679,697505,49.71041667,57.12625,300.7104167,1015.933333,49.325,2017,August,215,clear,386858.965
2017-August-04,6152,453,0,105136,63559,6163,0,0,0,0,8442,24829,43068,0,155440,1359,2500,58501,6805,0,88902,58186,0,89156,602542,606219,47.42666667,56.62,302.3753333,1015.55,47.90833333,2017,August,216,clear,385299.1
2017-August-05,6643,7325,0,106867,100866,6691,0,0,0,0,4442,21831,46960,0,145041,1315,2432,60411,7157,0,89235,59418,0,88839,669622,663776,48.925,52.20875,300.8068696,1016.036232,58.02463768,2017,August,217,clear,373658.0238
2017-August-06,7995,19503,0,132047,120768,7607,0,0,0,0,716,21696,33182,0,143568,1264,2470,52938,7265,0,123954,55368,0,124261,716904,720611,47.85916667,49.64708333,299.9274167,1016.75,56.30833333,2017,August,218,clouds,360686.0604
2017-August-07,9343,18650,0,157423,115358,6269,0,0,0,0,8906,15825,19847,0,134895,1076,2210,44526,7977,0,101043,43486,0,100632,655062,651905,48.04833333,54.33375,299.9706667,1014.191667,55.21666667,2017,August,219,clear,433420.3238
2017-August-08,8532,14792,0,182090,78213,8249,0,0,0,0,12499,14669,22807,0,164968,430,2211,53785,7367,0,142492,53043,0,143230,743642,734946,47.23375,53.30833333,297.7866667,1014.375,51.26666667,2017,August,220,clear,392722.4917
2017-August-09,9526,14260,0,192750,83770,8077,0,0,0,0,788,10912,32130,0,160977,1311,2296,47166,7777,0,66999,47275,0,67387,710950,707655,51.05958333,51.75875,295.2506667,1016.983333,55.43333333,2017,August,221,clouds,402527.7988
2017-August-10,9029,11192,0,141218,113966,5806,0,0,0,0,8122,8926,18653,0,141565,1292,2214,41877,7775,0,74486,41381,0,74805,571989,576187,53.78458333,51.885,294.1875614,1021.387889,55.92798691,2017,August,222,clear,403405.875
2017-August-11,8778,15092,0,211031,139181,7683,0,0,0,0,1985,11596,41734,0,124112,1285,2083,28003,6084,0,154826,29756,0,154855,717666,718799,57.92,51.15833333,295.24675,1021.316667,54.25,2017,August,223,clear,311247.3
2017-August-12,9394,21114,0,162081,130270,7363,0,0,0,0,12159,14488,29286,0,162983,1315,2484,18897,7845,0,137262,16203,0,136956,664474,679955,65.02625,50.695,296.708,1020.508333,52.44166667,2017,August,224,clear,397702.275
2017-August-13,8966,6321,0,111107,40395,5766,0,0,0,0,9143,11759,17360,0,164166,1328,2102,56985,7656,0,110530,56087,0,110698,590671,581810,41.83083333,49.44375,297.498,1017.85,53.8,2017,August,225,clear,378541.35
2017-August-14,9249,12714,0,134577,49310,7400,0,0,0,0,10321,12756,19968,0,165061,1297,2113,49554,7471,0,131783,50671,0,131205,653826,662354,44.32083333,52.62291667,298.9331424,1015.873977,56.09819967,2017,August,226,clear,393145.8104
2017-August-15,8841,14281,0,137778,52703,7405,0,0,0,0,2170,12264,32987,0,164870,1259,2100,42747,7473,0,77882,45476,0,78353,610430,625276,42.98916667,50.88333333,298.461,1018.075,62.36666667,2017,August,227,clear,380251.15
2017-August-16,8848,14468,0,183237,64697,8150,0,0,0,0,539,13385,32926,0,164439,1411,2043,50969,7626,0,48379,50864,0,48498,722272,707427,48.33041667,55.20333333,298.7807875,1017.875,58.88333333,2017,August,228,clear,420980.62
2017-August-17,8482,14685,0,187767,77759,8287,0,0,0,0,521,13473,27775,0,164504,1424,2163,51944,7449,0,58116,53346,0,58540,727023,721756,48.34208333,54.70625,299.55875,1018.608333,55.80833333,2017,August,229,clear,407506.8563
2017-August-18,8042,13123,0,176551,74234,8080,0,0,0,0,2724,12640,22964,0,164335,1441,2136,51587,7340,0,102131,52800,0,102341,726598,732127,46.87791667,53.63916667,299.7376667,1017,58.31666667,2017,August,230,clear,393711.4833
2017-August-19,7956,0,0,121820,53375,6542,0,0,0,0,9600,11154,18028,0,164930,1307,2222,49475,7550,0,147617,49648,0,147303,660784,658552,42.99,50.15333333,299.1166667,1018.433333,61.28333333,2017,August,231,clouds,378657.6667
2017-August-20,7543,0,0,107920,45467,6073,0,0,0,0,19165,10632,18669,0,164802,1320,2228,50807,7927,0,154169,52176,0,153969,614626,616381,41.30416667,48.64416667,298.7094167,1020.1,57.90833333,2017,August,232,clear,385602.3092
2017-August-21,7768,13589,0,183666,85961,7443,0,0,0,0,3656,12003,25911,0,164257,1432,2076,52394,7737,0,102709,51349,0,102755,745826,740994,49.09083333,55.19625,299.6385833,1018,54.55,2017,August,233,clear,427053.3863
2017-August-22,8498,19550,0,205421,102464,8168,0,0,0,0,883,12416,23182,0,163838,1455,2094,51511,7381,0,90936,49634,0,91073,772484,755893,50.7125,56.35208333,299.7354167,1016.55,56.81666667,2017,August,234,clear,415934.7271
2017-August-23,8976,20300,0,211256,104283,8064,0,0,0,0,2118,12392,25839,0,163775,1422,2114,47470,7432,0,83548,47755,0,82764,758338,757879,50.29833333,56.23958333,299.13125,1016.383333,56.56666667,2017,August,235,clear,417972.5833
2017-August-24,9558,18627,0,189460,98650,8187,0,0,0,0,2196,12486,27082,0,164128,1417,2086,47416,7663,0,103047,46164,0,103248,761581,752791,49.66333333,55.80958333,299.1717512,1016.335516,56.71194763,2017,August,236,clear,427668.8371
2017-August-25,9575,14034,0,195086,109840,8155,0,0,0,0,1309,12593,29546,0,164094,1448,2222,34028,7583,0,91603,36980,0,92397,751980,746251,51.205,57.05708333,298.8890833,1016.15,56.05,2017,August,237,clear,432663.8629
2017-August-26,9104,5228,0,159944,89318,7081,0,0,0,0,5099,11321,23999,0,164051,1314,2183,20094,7778,0,110151,26010,0,109369,677570,673124,49.48625,55.39375,299.55025,1015.083333,58.38333333,2017,August,238,clear,430852.5875
2017-August-27,9536,4776,0,136024,76201,6315,0,0,0,0,11894,10927,18673,0,164431,1330,2134,16655,7698,0,117297,19768,0,116613,627334,617328,48.65041667,54.51791667,298.2333285,1014.939481,66.6685879,2017,August,239,clouds,419678.9225
2017-August-28,9308,11330,0,207631,108273,7594,0,0,0,0,4041,12157,31521,0,163780,1429,2147,21069,7741,0,80817,22803,0,81448,726907,727040,52.06458333,57.88166667,296.2828719,1014.972018,72.70986745,2017,August,240,clouds,448061.9817
2017-August-29,9524,13842,0,214800,114706,8145,0,0,0,0,2508,12339,29593,0,164187,1307,2242,23929,7643,0,58740,26435,0,58346,728712,720809,53.05916667,59.1275,295.3956211,1014.305901,72.10403727,2017,August,241,clouds,451911.4825
2017-August-30,9829,11074,0,196577,107803,8269,0,0,0,0,1696,12007,27770,0,164373,1019,2256,36734,7850,0,54953,33773,0,55792,715996,710590,50.80375,57.16958333,295.6408674,1015.207856,68.03273322,2017,August,242,clouds,448781.2292
2017-August-31,9541,14024,0,160811,82651,7992,0,0,0,0,2802,12709,28174,0,164744,1240,2300,46405,7958,0,98129,44038,0,97955,701239,709660,48.1775,53.89583333,295.4254664,1017.574468,68.6202946,2017,August,243,clouds,428903.0417
2017-September-01,8415,20475,0,195766,125676,6470,0,0,0,0,11598,13921,84121,0,170485,1303,2164,26428,7622,0,123767,24320,0,123438,779625,780216,69.88333333,53.68958333,295.2578333,1018.825,64.33333333,2017,September,244,clouds,409222.0042
2017-September-02,8656,14210,0,147884,141025,7141,0,0,0,0,4214,32256,85064,0,170596,1473,2168,22166,7470,0,125225,23379,0,124389,757213,758632,61.06791667,51.30041667,295.30175,1020.358333,55.96666667,2017,September,245,clouds,383214.1125
2017-September-03,8280,5752,0,129334,72056,7902,0,0,0,0,3253,30307,73370,0,169341,1502,2292,46808,6671,0,78982,45916,0,78533,690178,688927,49.49375,53.52833333,296.1116667,1015.65,59.15833333,2017,September,246,clear,357087.5117
2017-September-04,6477,608,0,100552,53909,6262,0,0,0,0,20506,24524,28262,0,158632,1377,2430,56993,6739,0,105902,56759,0,106024,564092,562429,43.16875,56.40416667,296.493,1016.058333,65.41666667,2017,September,247,clear,380107.6792
2017-September-05,6572,7022,0,109091,107747,6960,0,0,0,0,2819,21635,49272,0,144871,1286,2412,52197,6730,0,95401,52614,0,96156,678949,682028,50.93208333,56.90666667,297.2323333,1021.033333,64.66666667,2017,September,248,clear,382981.8667
2017-September-06,8419,13848,0,180242,121608,7704,0,0,0,0,78,22377,55030,0,137447,1273,2474,47514,7224,0,41520,46125,0,42236,716254,713644,51.40166667,54.14625,296.6871915,1021.646809,69.88510638,2017,September,249,['clear' 'clouds'],391152.51
2017-September-07,9122,16399,0,129464,113418,5940,0,0,0,0,8900,15560,19513,0,138575,1051,1969,52065,8007,0,60858,54579,0,60196,604824,607763,46.75791667,55.58625,296.158036,1018.04419,60.44026187,2017,September,250,clouds,445079.1038
2017-September-08,8738,12837,0,148363,69868,8395,0,0,0,0,16812,13773,23047,0,165187,527,2280,54500,7342,0,157991,53723,0,156929,716312,701884,45.58166667,56.97,295.3480833,1014.1,62,2017,September,251,clear,418273.74
2017-September-09,9384,1360,0,94841,46131,7115,0,0,0,0,20733,10222,19908,0,162060,1258,2364,28574,7732,0,192397,30703,0,191478,635772,623761,41.17208333,47.08958333,293.38406,1008.541864,61.60347551,2017,September,252,clouds,364096.6583
2017-September-10,9247,19682,0,239455,139326,7449,0,0,0,0,1374,9600,23580,0,141523,1225,2386,41240,7660,0,47438,41302,0,48248,676319,673191,60.58541667,46.63958333,292.4939935,1012.292962,53.66612111,2017,September,253,clear,357259.2083
2017-September-11,9101,14062,0,202327,136466,7891,0,0,0,0,3933,12337,34517,0,124100,1318,2149,30650,5430,0,182468,29974,0,182651,706225,715846,58.165,53.42291667,295.5612439,1012.767594,52.90834697,2017,September,254,clear,290086.4375
2017-September-12,9165,13666,0,165521,125978,7320,0,0,0,0,29021,15628,13956,0,168401,1319,2429,9688,8197,0,192524,10148,0,190403,690152,680026,67.34583333,56.58,295.15925,1016.883333,56.98333333,2017,September,255,clear,463786.26
2017-September-13,8735,15431,0,200557,76241,8027,0,0,0,0,1605,11333,37478,0,163696,1438,2378,54739,6786,0,91238,51914,0,90888,721757,724825,49.705,56.07041667,295.51925,1020.666667,56.65833333,2017,September,256,clear,380493.8475
2017-September-14,7708,14529,0,153542,73310,7970,0,0,0,0,509,11565,36682,0,163584,1376,2400,44189,7598,0,141767,45404,0,140911,726444,722972,47.08291667,53.9125,295.1351667,1017.85,63.44166667,2017,September,257,clear,409627.175
